Reading,Lux,Anomaly,Smoothed Lux
986,82.5,False,82.5
987,82.5,False,82.5
988,82.5,False,82.5
989,82.5,False,82.5
990,82.5,False,82.5
991,82.5,False,82.5
992,82.5,False,82.5
993,82.5,False,82.5
994,82.5,False,82.5
995,82.5,False,82.5
996,82.5,False,82.5
997,82.5,False,82.5
998,82.5,False,82.5
999,82.5,False,82.5
1000,82.5,False,82.5
1001,82.5,False,82.5
1002,82.5,False,82.5
1003,82.5,False,82.5
1004,82.5,False,82.5
1005,82.5,False,82.5
1006,82.5,False,82.5
1007,82.5,False,82.5
1008,82.5,False,82.5
1009,82.5,False,82.5
1010,83.33,False,82.66600000000001
1011,83.33,False,82.83200000000001
1012,83.33,False,82.998
1013,83.33,False,83.164
1014,83.33,False,83.33
1015,83.33,False,83.33
1016,83.33,False,83.33
1017,83.33,False,83.33
1018,83.33,False,83.33
1019,83.33,False,83.33
1020,83.33,False,83.33
1021,83.33,False,83.33
1022,83.33,False,83.33
1023,83.33,False,83.33
1024,83.33,False,83.33
1025,85.0,False,83.664
1026,85.0,False,83.998
1027,85.0,False,84.332
1028,85.0,False,84.666
1029,85.0,False,85.0
1030,85.0,False,85.0
1031,84.17,False,84.834
1032,84.17,False,84.668
1033,84.17,False,84.502
1034,84.17,False,84.336
1035,84.17,False,84.17
1036,84.17,False,84.17
1037,84.17,False,84.17
1038,84.17,False,84.17
1039,84.17,False,84.17
1040,84.17,False,84.17
1041,84.17,False,84.17
1042,84.17,False,84.17
1043,84.17,False,84.17
1044,84.17,False,84.17
1045,84.17,False,84.17
1046,84.17,False,84.17
1047,84.17,False,84.17
1048,84.17,False,84.17
1049,84.17,False,84.17
1050,84.17,False,84.17
1051,84.17,False,84.17
1052,84.17,False,84.17
1053,84.17,False,84.17
1054,84.17,False,84.17
1055,84.17,False,84.17
1056,84.17,False,84.17
1057,84.17,False,84.17
1058,84.17,False,84.17
1059,84.17,False,84.17
1060,84.17,False,84.17
1061,80.83,False,83.50200000000001
1062,80.83,False,82.834
1063,80.83,False,82.166
1064,80.83,False,81.498
1065,80.83,False,80.83
1066,80.83,False,80.83
1067,80.83,False,80.83
1068,80.83,False,80.83
1069,80.83,False,80.83
1070,80.83,False,80.83
1071,80.83,False,80.83
1072,80.83,False,80.83
1073,80.83,False,80.83
1074,80.83,False,80.83
1075,80.83,False,80.83
1076,80.83,False,80.83
1077,80.83,False,80.83
1078,80.83,False,80.83
1079,80.83,False,80.83
1080,80.83,False,80.83
1081,80.83,False,80.83
1082,80.83,False,80.83
1083,80.83,False,80.83
1084,80.83,False,80.83
1085,80.83,False,80.83
1086,80.83,False,80.83
1087,80.83,False,80.83
1088,80.83,False,80.83
1089,80.83,False,80.83
1090,80.83,False,80.83
1091,80.83,False,80.83
1092,79.17,False,80.498
1093,79.17,False,80.166
1094,79.17,False,79.83399999999999
1095,79.17,False,79.502
1096,79.17,False,79.17
1097,79.17,False,79.17
1098,79.17,False,79.17
1099,79.17,False,79.17
1100,79.17,False,79.17
1101,79.17,False,79.17
1102,79.17,False,79.17
1103,79.17,False,79.17
1104,79.17,False,79.17
1105,79.17,False,79.17
1106,79.17,False,79.17
1107,79.17,False,79.17
1108,79.17,False,79.17
1109,79.17,False,79.17
1110,79.17,False,79.17
1111,79.17,False,79.17
1112,79.17,False,79.17
1113,79.17,False,79.17
1114,79.17,False,79.17
1115,79.17,False,79.17
1116,79.17,False,79.17
1117,79.17,False,79.17
1118,79.17,False,79.17
1119,79.17,False,79.17
1120,79.17,False,79.17
1121,79.17,False,79.17
1122,79.17,False,79.17
1123,80.0,False,79.33600000000001
1124,80.0,False,79.502
1125,80.0,False,79.668
1126,80.0,False,79.83399999999999
1127,80.0,False,80.0
1128,80.0,False,80.0
1129,80.0,False,80.0
1130,80.0,False,80.0
1131,80.0,False,80.0
1132,80.0,False,80.0
1133,80.0,False,80.0
1134,80.0,False,80.0
